User_ID,Category,Purchase_Date,Price
User_646,Clothing,2024-06-12,134.88
User_832,Toys,2023-09-18,60.4
User_960,Shoes,2023-01-09,107.44
User_485,Books,2023-02-24,15.11
User_538,Clothing,2023-10-15,264.19
User_635,Shoes,2023-12-14,241.8
User_547,Clothing,2024-06-26,498.87
User_742,Food & Beverage,2023-01-21,240.1
User_859,Shoes,2024-09-30,27.62
User_942,Cosmetics,2023-12-20,118.93
User_351,Food & Beverage,2024-07-13,298.43
User_560,Shoes,2024-08-22,122.83
User_574,Toys,2023-01-07,437.15
User_341,Shoes,2023-09-16,33.92
User_901,Books,2024-03-25,188.84
User_512,Cosmetics,2024-01-28,10.9
User_238,Clothing,2024-09-17,269.58
User_400,Books,2023-03-02,327.58
User_826,Cosmetics,2023-09-30,29.88
User_420,Technology,2024-06-23,148.75
User_184,Books,2023-09-26,227.53
User_113,Technology,2023-07-26,67.19
User_839,Toys,2023-03-24,308.72
User_128,Toys,2023-01-20,390.2
User_56,Cosmetics,2024-06-19,433.24
User_212,Food & Beverage,2024-01-13,328.17
User_678,Technology,2024-08-15,463.55
User_249,Cosmetics,2023-04-06,173.58
User_912,Shoes,2023-01-11,360.15
User_867,Technology,2024-07-30,44.96
User_765,Cosmetics,2023-10-03,143.62
User_974,Technology,2023-09-24,373.61
User_52,Clothing,2024-07-19,143.99
User_771,Shoes,2023-03-15,74.16
User_795,Shoes,2024-06-28,311.83
User_495,Food & Beverage,2024-07-12,467.64
User_39,Food & Beverage,2024-09-02,411.45
User_422,Cosmetics,2024-04-02,274.89
User_925,Clothing,2024-01-05,378.24
User_112,Books,2023-11-12,201.33
User_112,Technology,2023-08-20,296.31
User_977,Cosmetics,2024-03-03,314.76
User_294,Food & Beverage,2024-08-28,222.31
User_342,Books,2024-06-12,330.66
User_15,Books,2023-03-04,395.04
User_39,Cosmetics,2023-08-15,492.63
User_27,Technology,2023-08-07,191.03
User_826,Toys,2023-11-11,113.74
User_773,Food & Beverage,2024-01-09,132.71
User_20,Shoes,2024-04-18,81.59
User_109,Books,2024-07-14,139.38
User_163,Books,2023-07-26,176.58
User_589,Toys,2024-05-23,239.8
User_309,Technology,2023-01-21,84.75
User_197,Toys,2024-09-08,371.74
User_443,Technology,2024-05-11,281.95
User_673,Toys,2023-04-07,406.16
User_100,Toys,2023-04-01,112.35
User_675,Food & Beverage,2023-10-16,288.5
User_861,Shoes,2023-12-27,353.96
User_528,Technology,2023-06-06,360.95
User_732,Technology,2023-04-10,336.47
User_323,Shoes,2024-01-04,272.77
User_758,Shoes,2024-05-15,250.46
User_65,Cosmetics,2024-01-20,418.49
User_661,Clothing,2023-04-29,179.69
User_204,Food & Beverage,2023-03-17,113.89
User_843,Technology,2024-03-16,350.83
User_52,Technology,2023-09-30,316.35
User_95,Clothing,2024-04-02,77.49
User_98,Shoes,2024-01-10,225.13
User_129,Cosmetics,2023-07-01,200.28
User_91,Books,2024-04-03,432.1
User_726,Cosmetics,2023-06-19,475.48
User_282,Food & Beverage,2023-07-09,241.42
User_26,Clothing,2023-10-29,30.82
User_381,Toys,2023-10-10,111.56
User_81,Technology,2023-08-26,464.66
User_242,Technology,2024-06-06,187.3
User_177,Cosmetics,2023-01-19,120.29
User_494,Shoes,2023-06-03,323.36
User_412,Technology,2023-03-23,303.91
User_603,Shoes,2023-11-18,192.9
User_784,Books,2023-01-16,129.99
User_232,Toys,2024-08-13,236.72
User_999,Food & Beverage,2024-01-01,293.92
User_546,Clothing,2023-04-15,10.17
User_949,Food & Beverage,2024-04-21,150.52
User_541,Cosmetics,2023-10-08,424.45
User_458,Shoes,2023-04-01,140.72
User_233,Toys,2023-11-11,242.21
User_158,Books,2023-09-23,61.92
User_595,Shoes,2024-09-23,117.44
User_349,Technology,2024-05-12,263.13
User_139,Technology,2023-09-13,47.46
User_212,Technology,2024-06-18,125.19
User_159,Clothing,2023-11-13,34.08
User_787,Food & Beverage,2023-07-28,382.04
User_557,Books,2024-07-01,346.06
User_83,Toys,2023-08-11,286.24
User_89,Clothing,2024-09-05,32.03
User_939,Shoes,2023-01-30,36.16
User_884,Shoes,2023-04-13,468.6
User_217,Cosmetics,2023-08-28,187.07
User_903,Toys,2023-10-10,421.87
User_689,Technology,2023-10-03,424.79
User_312,Toys,2023-08-06,450.12
User_145,Cosmetics,2024-02-18,458.28
User_445,Food & Beverage,2023-07-11,106.12
User_985,Books,2023-02-25,78.95
User_438,Books,2023-01-04,241.49
User_789,Clothing,2023-09-02,470.73
User_85,Food & Beverage,2023-08-09,354.59
User_824,Clothing,2024-05-13,427.89
User_368,Food & Beverage,2023-12-23,464.55
User_884,Clothing,2024-03-04,319.18
User_310,Clothing,2024-06-13,254.68
User_67,Clothing,2024-04-27,215.25
User_878,Technology,2023-01-13,99.35
User_628,Books,2023-06-16,294.8
User_119,Food & Beverage,2023-12-25,199.97
User_437,Technology,2024-08-14,396.95
User_137,Clothing,2024-09-07,433.01
User_685,Food & Beverage,2023-11-29,282.04
User_2,Food & Beverage,2023-07-17,87.86
User_595,Cosmetics,2024-04-24,250.24
User_941,Clothing,2023-12-29,339.65
User_95,Technology,2023-09-16,158.2
User_63,Toys,2023-06-29,164.03
User_343,Food & Beverage,2024-03-08,443.92
User_945,Shoes,2024-03-01,365.62
User_922,Food & Beverage,2023-06-06,148.26
User_186,Clothing,2023-01-29,192.89
User_683,Food & Beverage,2024-07-27,30.31
User_203,Toys,2023-02-05,412.34
User_464,Books,2024-03-07,168.48
User_107,Cosmetics,2024-04-05,311.67
User_199,Clothing,2023-04-14,118.84
User_409,Books,2023-10-16,459.82
User_345,Technology,2024-07-10,195.88
User_943,Shoes,2023-08-21,463.49
User_436,Food & Beverage,2024-07-05,483.39
User_834,Books,2023-12-14,176.88
User_400,Toys,2024-04-15,153.44
User_68,Cosmetics,2023-08-10,425.02
User_8,Shoes,2023-03-24,194.54
User_821,Food & Beverage,2023-12-05,123.01
User_254,Shoes,2023-03-30,97.06
User_287,Food & Beverage,2024-03-20,85.04
User_249,Technology,2024-04-24,299.66
User_403,Food & Beverage,2023-01-30,433.47
User_350,Toys,2023-04-30,136.09
User_258,Technology,2024-08-22,203.42
User_54,Cosmetics,2024-01-21,61.3
User_122,Toys,2023-12-30,476.61
User_788,Shoes,2023-04-15,201.58
User_407,Food & Beverage,2023-09-23,158.55
User_349,Books,2023-04-28,244.34
User_100,Shoes,2023-05-27,73.11
User_307,Books,2023-06-09,476.62
User_409,Shoes,2024-07-29,125.27
User_87,Food & Beverage,2023-04-19,499.76
User_146,Books,2023-07-14,238.14
User_125,Clothing,2023-10-21,173.19
User_615,Clothing,2024-05-17,329.63
User_624,Shoes,2024-03-05,157.91
User_52,Food & Beverage,2023-05-29,62.99
User_444,Cosmetics,2023-08-06,381.01
User_122,Technology,2024-09-16,89.51
User_547,Clothing,2024-06-17,217.47
User_93,Toys,2023-02-04,155.09
User_451,Toys,2024-02-27,271.45
User_646,Food & Beverage,2023-11-11,341.94
User_467,Books,2024-08-07,184.48
User_306,Toys,2024-01-30,473.79
User_581,Cosmetics,2024-08-10,425.51
User_416,Food & Beverage,2024-06-11,44.62
User_635,Books,2023-03-14,301.54
User_656,Books,2023-01-23,82.97
User_631,Books,2023-11-28,76.95
User_882,Technology,2023-01-31,155.43
User_53,Toys,2024-08-01,167.49
User_782,Clothing,2023-11-02,451.55
User_661,Food & Beverage,2023-02-24,386.9
User_973,Books,2024-01-08,76.09
User_769,Books,2023-03-17,55.34
User_226,Cosmetics,2023-08-13,130.27
User_127,Technology,2023-12-23,240.25
User_803,Toys,2024-02-15,257.46
User_323,Toys,2023-08-30,113.93
User_61,Shoes,2023-02-03,440.15
User_555,Food & Beverage,2024-05-10,337.27
User_538,Technology,2024-02-08,333.06
User_382,Toys,2024-07-01,88.67
User_434,Shoes,2024-04-15,255.64
User_864,Clothing,2023-08-13,281.14
User_115,Shoes,2024-04-23,336.63
User_869,Cosmetics,2023-08-03,378.48
User_669,Cosmetics,2023-03-28,490.75
User_265,Books,2023-08-09,58.74
User_597,Shoes,2023-10-17,439.22
User_727,Food & Beverage,2024-08-31,469.31
User_999,Shoes,2024-08-07,364.84
User_105,Shoes,2023-11-16,417.42
User_929,Technology,2023-08-29,288.31
User_503,Shoes,2024-05-02,366.94
User_826,Cosmetics,2023-05-22,441.87
User_199,Technology,2024-09-04,166.71
User_545,Cosmetics,2023-04-26,60.11
User_301,Shoes,2024-05-15,235.04
User_629,Cosmetics,2023-11-17,92.01
User_849,Cosmetics,2023-01-22,172.36
User_1000,Books,2023-08-30,467.99
User_306,Technology,2024-07-11,34.13
User_919,Cosmetics,2024-09-12,98.79
User_54,Shoes,2023-10-22,186.64
User_485,Toys,2023-06-07,32.37
User_897,Clothing,2023-11-29,42.88
User_409,Books,2024-02-06,483.14
User_487,Shoes,2024-07-25,364.67
User_646,Toys,2023-01-12,374.93
User_520,Clothing,2023-02-09,220.76
User_240,Food & Beverage,2024-07-26,33.01
User_357,Shoes,2023-08-29,309.99
User_321,Clothing,2023-06-13,497.24
User_646,Shoes,2023-04-30,175.49
User_438,Food & Beverage,2023-02-15,174.6
User_138,Clothing,2023-09-25,419.71
User_132,Shoes,2023-05-18,97.81
User_386,Clothing,2023-10-12,400.35
User_26,Technology,2023-10-07,228.69
User_580,Toys,2023-05-30,264.7
User_775,Food & Beverage,2023-06-29,484.64
User_988,Toys,2023-12-21,323.81
User_494,Books,2023-05-27,226.08
User_65,Books,2023-06-10,19.54
User_899,Clothing,2023-02-10,120.54
User_741,Cosmetics,2024-07-05,345.43
User_713,Cosmetics,2024-05-16,469.59
User_833,Shoes,2024-01-24,302.02
User_291,Cosmetics,2024-08-07,433.85
User_652,Food & Beverage,2023-02-15,80.72
User_106,Technology,2023-12-07,171.39
User_624,Toys,2023-05-28,176.69
User_814,Food & Beverage,2023-06-26,494.53
User_212,Cosmetics,2023-06-21,323.34
User_819,Shoes,2023-06-14,276.09
User_866,Books,2023-02-22,197.11
User_906,Clothing,2023-09-14,55.43
User_166,Clothing,2024-02-12,371.36
User_548,Technology,2023-05-01,125.3
User_944,Food & Beverage,2024-07-17,465.86
User_415,Food & Beverage,2023-12-19,72.18
User_829,Toys,2023-07-25,63.58
User_444,Shoes,2024-04-06,341.08
User_252,Food & Beverage,2023-03-15,137.38
User_799,Technology,2024-04-23,130.36
User_731,Food & Beverage,2024-07-10,20.44
User_396,Cosmetics,2023-01-22,297.67
User_512,Food & Beverage,2023-05-21,383.74
User_789,Cosmetics,2023-10-05,88.04
User_446,Technology,2024-01-13,113.83
User_961,Clothing,2023-01-15,425.94
User_672,Shoes,2024-07-02,67.16
User_263,Toys,2024-01-25,124.02
User_550,Cosmetics,2023-08-17,226.32
User_873,Clothing,2023-07-01,316.68
User_416,Food & Beverage,2024-05-26,498.26
User_943,Books,2024-01-06,140.33
User_517,Food & Beverage,2023-04-20,235.53
User_470,Cosmetics,2023-09-26,13.18
User_120,Shoes,2023-10-24,481.68
User_405,Books,2024-04-24,292.74
User_75,Technology,2023-01-01,109.63
User_991,Food & Beverage,2023-02-06,325.66
User_440,Technology,2024-06-04,370.55
User_399,Food & Beverage,2024-09-22,363.67
User_726,Cosmetics,2024-09-17,497.72
User_360,Toys,2023-05-08,123.97
User_177,Shoes,2024-08-18,161.83
User_823,Toys,2023-09-16,325.23
User_392,Cosmetics,2024-01-11,126.06
User_870,Shoes,2024-04-28,306.84
User_55,Technology,2023-05-06,151.13
User_548,Shoes,2023-01-28,129.75
User_93,Food & Beverage,2023-02-28,365.49
User_211,Technology,2023-01-07,333.16
User_373,Technology,2023-12-08,423.28
User_713,Technology,2024-01-13,41.39
User_859,Food & Beverage,2023-03-01,330.58
User_252,Toys,2023-05-18,133.67
User_984,Clothing,2023-02-20,39.47
User_535,Food & Beverage,2023-01-24,270.82
User_996,Books,2023-11-08,171.6
User_81,Cosmetics,2023-11-07,485.17
User_486,Cosmetics,2023-12-28,368.42
User_850,Clothing,2023-06-27,245.65
User_884,Clothing,2023-09-14,311.16
User_528,Books,2024-04-18,276.89
User_594,Technology,2024-04-19,210.22
User_144,Toys,2023-01-08,346.41
User_831,Toys,2024-07-31,406.96
User_27,Shoes,2024-03-28,76.4
User_622,Technology,2023-06-18,451.69
User_426,Food & Beverage,2024-06-13,364.53
User_329,Food & Beverage,2023-07-19,181.63
User_751,Clothing,2023-08-14,449.68
User_941,Technology,2024-01-17,252.04
User_855,Shoes,2023-03-25,306.93
User_710,Toys,2023-01-15,480.14
User_754,Toys,2023-03-11,486.74
User_800,Food & Beverage,2023-11-02,281.03
User_878,Cosmetics,2024-04-29,377.76
User_515,Technology,2024-06-01,304.82
User_891,Cosmetics,2024-07-18,199.01
User_853,Toys,2023-10-28,350.35
User_619,Clothing,2023-02-08,491.85
User_150,Food & Beverage,2024-02-05,455.47
User_929,Shoes,2024-02-23,265.67
User_426,Food & Beverage,2023-05-25,420.78
User_218,Cosmetics,2023-07-09,380.86
User_830,Cosmetics,2024-08-31,311.97
User_96,Clothing,2024-01-15,161.76
User_725,Technology,2023-07-01,47.83
User_533,Food & Beverage,2023-08-13,21.64
User_423,Cosmetics,2023-03-07,120.38
User_676,Toys,2024-03-12,408.25
User_772,Toys,2023-01-29,386.58
User_58,Shoes,2024-06-08,117.2
User_579,Shoes,2023-04-19,12.09
User_228,Shoes,2023-05-20,176.28
User_296,Toys,2023-04-22,74.21
User_275,Cosmetics,2024-01-10,95.36
User_377,Toys,2024-04-27,488.11
User_35,Books,2023-03-14,105.54
User_673,Shoes,2023-08-10,479.17
User_851,Technology,2024-04-28,419.82
User_951,Technology,2024-01-15,317.18
User_590,Food & Beverage,2023-04-02,144.34
User_620,Clothing,2024-08-19,269.52
User_28,Toys,2023-10-10,269.82
User_206,Cosmetics,2023-11-07,50.21
User_939,Books,2023-06-06,315.44
User_110,Cosmetics,2023-03-16,210.66
User_564,Books,2024-04-17,150.77
User_507,Books,2023-06-10,351.3
User_569,Cosmetics,2024-05-23,56.53
User_966,Shoes,2023-09-28,128.1
User_291,Toys,2023-02-10,373.57
User_281,Books,2023-04-07,250.55
User_695,Shoes,2023-08-10,420.41
User_436,Technology,2023-08-01,414.44
User_593,Food & Beverage,2024-02-28,433.65
User_199,Food & Beverage,2024-07-02,10.19
User_477,Cosmetics,2023-05-04,151.89
User_492,Technology,2023-07-25,355.79
User_687,Technology,2024-08-15,73.57
User_359,Books,2023-11-17,166.18
User_154,Technology,2024-05-06,306.48
User_692,Shoes,2023-02-12,462.01
User_934,Toys,2023-09-25,63.83
User_595,Shoes,2023-02-17,45.83
User_607,Cosmetics,2024-04-04,156.12
User_410,Cosmetics,2024-03-01,270.71
User_220,Clothing,2024-06-12,167.59
User_898,Shoes,2024-01-09,375.29
User_493,Technology,2023-04-08,159.64
User_526,Shoes,2024-07-10,359.97
User_188,Clothing,2023-07-08,241.38
User_174,Food & Beverage,2023-03-23,20.2
User_586,Food & Beverage,2023-07-13,356.42
User_942,Clothing,2023-07-06,369.89
User_900,Cosmetics,2024-02-01,80.47
User_872,Toys,2023-03-07,304.81
User_773,Technology,2023-01-23,460.02
User_618,Books,2023-09-08,249.59
User_280,Toys,2023-05-03,189.56
User_822,Food & Beverage,2024-07-17,476.91
User_379,Shoes,2024-04-17,496.57
User_170,Technology,2024-07-05,447.55
User_487,Toys,2024-02-06,388.49
User_672,Books,2024-03-28,376.67
User_345,Books,2024-08-04,150.85
User_545,Toys,2023-02-25,78.03
User_811,Technology,2023-02-13,398.92
User_951,Food & Beverage,2023-07-24,176.11
User_270,Books,2023-05-05,99.78
User_451,Clothing,2024-05-28,58.15
User_883,Books,2024-03-20,327.81
User_215,Cosmetics,2023-01-25,402.84
User_89,Toys,2023-10-12,305.25
User_750,Books,2024-07-05,412.89
User_299,Toys,2023-08-29,338.79
User_406,Food & Beverage,2023-04-10,310.35
User_69,Toys,2023-07-21,129.45
User_632,Food & Beverage,2024-04-10,472.25
User_484,Technology,2023-04-17,261.74
User_448,Toys,2023-05-16,437.73
User_712,Shoes,2023-12-28,190.44
User_305,Clothing,2024-04-21,311.04
User_591,Cosmetics,2023-07-12,199.3
User_639,Cosmetics,2024-07-24,402.4
User_289,Technology,2024-01-28,35.67
User_181,Shoes,2023-08-09,58.02
User_144,Food & Beverage,2023-02-26,51.29
User_186,Cosmetics,2024-04-14,419.4
User_849,Food & Beverage,2023-05-07,487.42
User_990,Clothing,2024-05-12,186.46
User_780,Cosmetics,2023-12-29,206.64
User_603,Toys,2023-05-20,263.42
User_354,Books,2024-08-27,388.26
User_148,Shoes,2024-01-02,149.61
User_459,Clothing,2024-06-24,428.15
User_180,Toys,2024-07-24,401.54
User_215,Food & Beverage,2024-01-24,200.19
User_994,Food & Beverage,2023-11-13,14.4
User_301,Books,2023-08-07,450.93
User_350,Toys,2024-03-11,295.87
User_439,Toys,2023-07-03,363.46
User_11,Food & Beverage,2024-05-18,109.91
User_661,Technology,2023-07-10,367.19
User_781,Shoes,2023-10-25,392.54
User_355,Books,2023-06-02,14.79
User_944,Food & Beverage,2024-09-27,11.29
User_846,Shoes,2023-02-24,487.58
User_182,Food & Beverage,2023-09-16,60.17
User_38,Technology,2024-02-16,137.09
User_601,Food & Beverage,2024-03-24,57.54
User_648,Shoes,2023-12-17,165.06
User_228,Cosmetics,2023-10-06,292.78
User_620,Shoes,2023-01-09,413.98
User_593,Cosmetics,2023-06-02,497.21
User_724,Food & Beverage,2024-08-28,395.11
User_183,Clothing,2023-11-17,421.18
User_729,Shoes,2024-05-31,246.38
User_606,Food & Beverage,2024-01-21,38.18
User_772,Clothing,2023-01-05,275.24
User_871,Shoes,2023-12-12,228.44
User_198,Clothing,2024-03-07,148.88
User_565,Toys,2023-06-27,368.36
User_65,Clothing,2024-08-25,286.83
User_24,Shoes,2023-05-21,291.58
User_791,Toys,2024-09-07,35.99
User_230,Shoes,2023-03-18,301.92
User_693,Clothing,2024-08-03,112.8
User_967,Clothing,2024-08-02,362.77
User_555,Technology,2023-08-24,17.65
User_341,Technology,2023-02-01,410.7
User_950,Toys,2023-01-29,334.3
User_79,Books,2024-04-28,185.12
User_262,Clothing,2023-10-20,113.77
User_493,Food & Beverage,2024-05-17,25.18
User_975,Food & Beverage,2023-11-21,445.21
User_194,Cosmetics,2024-04-25,462.24
User_485,Technology,2023-12-28,346.67
User_863,Toys,2023-12-07,354.76
User_5,Technology,2024-01-13,29.73
User_600,Technology,2024-01-13,73.45
User_280,Clothing,2023-03-01,232.53
User_184,Toys,2023-07-21,216.41
User_470,Toys,2023-08-11,107.12
User_295,Food & Beverage,2023-05-11,92.31
User_839,Cosmetics,2023-11-17,315.27
User_375,Shoes,2024-01-12,109.02
User_163,Books,2024-03-23,277.24
User_990,Shoes,2023-09-09,293.93
User_189,Toys,2023-08-26,128.48
User_935,Books,2024-03-27,258.58
User_905,Books,2023-04-21,195.83
User_194,Toys,2024-07-29,40.75
User_39,Toys,2023-08-31,44.78
User_349,Shoes,2023-11-01,136.88
User_470,Technology,2023-04-18,23.73
User_300,Books,2023-02-21,128.34
User_281,Cosmetics,2023-09-24,476.98
User_763,Books,2023-12-11,235.33
User_202,Food & Beverage,2024-03-24,37.12
User_549,Technology,2023-08-15,22.6
User_104,Food & Beverage,2023-07-25,370.48
User_660,Shoes,2024-09-14,134.25
User_857,Shoes,2024-07-25,213.73
User_308,Clothing,2024-09-23,408.65
User_858,Clothing,2024-05-22,229.41
User_433,Technology,2023-01-06,170.76
User_620,Technology,2023-08-13,68.38
User_23,Clothing,2024-02-28,213.94
User_48,Shoes,2023-08-15,381.05
User_290,Shoes,2024-02-11,150.64
User_137,Technology,2023-08-02,18.06
User_457,Technology,2023-12-11,11.93
User_822,Cosmetics,2023-10-06,66.57
User_998,Food & Beverage,2024-03-22,44.69
User_862,Shoes,2024-08-19,87.28
User_592,Technology,2024-07-19,134.69
User_720,Food & Beverage,2023-07-26,496.8
User_866,Books,2023-10-13,116.9
User_906,Technology,2023-11-20,278.28
User_636,Shoes,2024-08-14,349.93
User_834,Shoes,2023-01-17,349.6
User_275,Clothing,2023-04-23,164.92
User_575,Books,2024-01-15,11.22
User_795,Books,2024-05-31,57.15
User_811,Clothing,2023-06-05,313.27
User_546,Clothing,2023-08-12,142.68
User_253,Books,2023-04-15,375.9
User_585,Technology,2024-09-10,396.75
User_518,Clothing,2023-05-01,251.94
User_748,Books,2023-03-16,217.33
User_950,Clothing,2023-03-04,123.76
User_314,Cosmetics,2023-10-31,289.27
User_213,Food & Beverage,2024-03-25,92.68
User_275,Toys,2023-08-24,131.5
User_731,Clothing,2023-05-26,157.66
User_781,Technology,2023-06-23,120.03
User_644,Clothing,2024-06-13,155.31
User_631,Toys,2023-05-31,355.55
User_495,Shoes,2024-04-11,346.42
User_811,Cosmetics,2023-03-22,226.02
User_104,Cosmetics,2023-08-19,250.72
User_733,Books,2024-04-23,215.85
User_479,Books,2023-09-17,109.81
User_120,Cosmetics,2023-06-10,291.03
User_292,Food & Beverage,2024-07-31,117.63
User_153,Food & Beverage,2023-02-03,379.44
User_281,Technology,2023-09-12,319.16
User_260,Toys,2024-02-10,187.17
User_471,Clothing,2023-08-29,126.99
User_501,Technology,2023-09-10,283.27
User_135,Books,2024-06-30,46.94
User_232,Shoes,2024-06-26,446.99
User_793,Food & Beverage,2023-10-04,343.9
User_226,Toys,2023-06-20,344.21
User_420,Cosmetics,2024-06-27,488.24
User_662,Technology,2024-05-29,355.44
User_288,Food & Beverage,2023-02-17,36.63
User_894,Cosmetics,2023-02-17,360.9
User_203,Technology,2023-12-11,134.39
User_628,Clothing,2024-03-18,67.03
User_976,Toys,2024-05-31,129.82
User_3,Books,2023-03-05,170.64
User_860,Toys,2024-08-23,339.04
User_792,Books,2023-02-03,74.43
User_613,Toys,2023-07-07,459.26
User_797,Shoes,2024-04-28,162.02
User_886,Clothing,2023-01-15,385.77
User_9,Shoes,2023-04-02,116.8
User_469,Shoes,2024-05-01,38.29
User_680,Books,2023-10-20,185.94
User_876,Books,2024-06-26,190.71
User_81,Food & Beverage,2023-04-10,134.83
User_941,Cosmetics,2024-09-18,50.74
User_118,Food & Beverage,2024-08-09,299.29
User_839,Clothing,2024-03-30,471.29
User_95,Books,2023-02-12,463.34
User_831,Books,2023-07-17,132.55
User_669,Clothing,2024-02-20,450.09
User_860,Books,2024-08-01,119.0
User_216,Food & Beverage,2023-06-07,137.09
User_166,Books,2024-07-28,15.19
User_729,Shoes,2024-03-26,13.53
User_918,Food & Beverage,2024-09-13,62.47
User_745,Food & Beverage,2023-10-04,276.61
User_844,Books,2023-09-19,117.99
User_351,Books,2024-03-30,465.88
User_378,Cosmetics,2024-03-21,138.33
User_197,Shoes,2023-08-23,110.9
User_158,Technology,2024-05-15,79.06
User_393,Shoes,2024-07-05,453.26
User_650,Food & Beverage,2023-10-21,322.32
User_562,Books,2023-11-26,359.54
User_554,Toys,2023-01-07,14.65
User_713,Technology,2024-08-15,87.21
User_971,Clothing,2023-04-08,85.26
User_228,Shoes,2023-06-26,325.83
User_663,Cosmetics,2023-06-04,196.08
User_532,Food & Beverage,2024-09-29,208.2
User_642,Shoes,2023-04-04,238.56
User_477,Cosmetics,2023-05-02,464.62
User_675,Cosmetics,2023-09-29,239.33
User_879,Cosmetics,2024-08-07,403.09
User_431,Clothing,2023-10-26,297.56
User_533,Technology,2023-01-01,221.04
User_811,Clothing,2023-07-30,296.31
User_446,Toys,2023-07-26,397.56
User_206,Shoes,2023-04-16,87.05
User_682,Books,2024-04-20,381.28
User_250,Cosmetics,2023-03-12,468.7
User_788,Cosmetics,2023-04-06,484.06
User_791,Cosmetics,2024-07-24,134.91
User_432,Toys,2023-02-10,236.32
User_42,Clothing,2024-07-02,454.97
User_937,Books,2024-01-07,378.24
User_86,Books,2023-05-27,72.78
User_52,Shoes,2023-09-06,33.97
User_258,Toys,2024-05-31,185.62
User_122,Clothing,2023-05-22,248.64
User_704,Books,2023-09-27,301.07
User_811,Food & Beverage,2024-01-11,493.21
User_468,Toys,2024-06-16,399.0
User_841,Technology,2023-11-05,89.49
User_571,Food & Beverage,2024-05-01,468.04
User_964,Clothing,2024-07-29,65.51
User_230,Technology,2024-01-30,494.88
User_834,Technology,2023-05-04,468.41
User_190,Cosmetics,2023-08-22,175.34
User_159,Books,2024-02-05,401.61
User_312,Technology,2024-07-20,13.82
User_904,Toys,2023-06-16,26.46
User_426,Toys,2023-09-27,260.14
User_508,Cosmetics,2023-07-09,492.88
User_874,Shoes,2024-07-16,186.08
User_712,Toys,2023-06-10,492.61
User_79,Food & Beverage,2023-08-23,92.38
User_59,Toys,2024-01-21,147.08
User_372,Cosmetics,2023-04-24,369.68
User_159,Food & Beverage,2024-09-24,408.08
User_118,Clothing,2023-07-29,276.78
User_262,Books,2023-01-15,446.31
User_537,Books,2023-08-23,69.82
User_861,Toys,2024-03-07,223.61
User_898,Toys,2023-11-23,307.56
User_375,Food & Beverage,2024-08-16,244.12
User_213,Cosmetics,2023-07-27,107.49
User_101,Cosmetics,2023-02-12,418.73
User_900,Food & Beverage,2023-05-04,102.59
User_305,Cosmetics,2024-02-27,60.61
User_895,Technology,2023-11-06,467.76
User_822,Toys,2023-07-28,302.76
User_668,Food & Beverage,2023-01-04,344.86
User_434,Technology,2023-12-09,56.17
User_892,Clothing,2023-06-20,140.56
User_645,Books,2024-02-20,97.37
User_431,Food & Beverage,2023-11-03,148.35
User_645,Cosmetics,2023-03-08,26.06
User_805,Food & Beverage,2023-08-06,166.64
User_252,Toys,2024-01-21,96.69
User_618,Clothing,2024-08-21,369.33
User_372,Clothing,2023-10-26,366.8
User_760,Clothing,2024-07-19,459.19
User_805,Food & Beverage,2024-01-26,78.74
User_92,Clothing,2023-01-03,66.45
User_551,Technology,2023-04-24,311.72
User_20,Clothing,2023-08-24,376.24
User_588,Clothing,2024-09-06,215.92
User_924,Technology,2023-03-12,167.18
User_696,Shoes,2024-05-25,315.12
User_579,Shoes,2023-05-06,477.73
User_966,Technology,2023-08-30,416.74
User_600,Shoes,2023-05-13,216.46
User_375,Shoes,2024-07-08,364.12
User_455,Books,2023-10-05,113.87
User_982,Technology,2023-10-01,438.16
User_338,Cosmetics,2024-06-12,83.95
User_814,Technology,2024-07-21,231.1
User_924,Books,2023-01-29,147.82
User_680,Cosmetics,2023-04-01,439.02
User_687,Shoes,2023-05-18,225.91
User_146,Technology,2024-03-16,134.28
User_845,Books,2023-08-14,288.09
User_149,Food & Beverage,2023-02-22,135.69
User_594,Clothing,2023-10-15,219.87
User_313,Clothing,2023-08-30,474.68
User_965,Clothing,2023-04-14,292.46
User_632,Technology,2023-05-25,391.67
User_958,Cosmetics,2023-02-17,496.49
User_63,Food & Beverage,2024-09-25,238.04
User_72,Cosmetics,2023-02-21,332.88
User_578,Food & Beverage,2024-05-17,140.18
User_218,Shoes,2024-09-12,277.24
User_749,Toys,2023-05-25,454.49
User_868,Shoes,2023-08-02,23.76
User_783,Toys,2024-05-01,413.79
User_885,Food & Beverage,2023-07-31,75.56
User_541,Cosmetics,2023-01-29,365.14
User_6,Toys,2023-12-31,37.83
User_283,Books,2023-05-14,92.26
User_508,Clothing,2023-01-21,376.39
User_524,Clothing,2024-07-16,85.68
User_655,Toys,2023-12-03,225.91
User_598,Books,2023-11-30,63.46
User_882,Shoes,2023-02-11,396.61
User_230,Toys,2023-02-09,262.36
User_809,Shoes,2023-06-23,331.36
User_299,Toys,2023-07-21,66.37
User_325,Toys,2024-05-25,202.06
User_469,Food & Beverage,2023-10-14,287.16
User_80,Shoes,2024-06-17,41.71
User_37,Toys,2024-06-19,185.96
User_167,Shoes,2023-11-19,225.08
User_143,Food & Beverage,2024-05-07,253.61
User_341,Cosmetics,2024-04-26,489.16
